DOCKET,RPT_PERIOD,OUTG_SEQ,Refuel_Cycle,Outage_Date_Time,OUTG_DATE,OUTG_TYPE,OUTG_HRS,OUTG_REASN,OUTG_METH,OUTG_LER,OUTG_SYSTM,OUTG_COMP,DESCRIP,,,,,,,,,,,,,,,,,,,,,,,,,
382,200910,PO-09-01,16,,10/19/2009 00:00:00,S,264,C,4,,RC,FUELXX,REFUELING OUTAGE 16 IMMEDIATELY COMMENCED FOLLOWING THE MANUAL SCRAM FOR FO-09-01.,,,,,,,,,,,,,,,,,,,,,,,,,
382,201104,11-01,17,04/05/2011 23:47:00,04/05/2011 00:00:00,S,600.22,C,1,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
382,201105,11-01,17,04/05/2011 23:47:00,04/05/2011 00:00:00,S,268.12,C,4,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200504,05-01,13,,04/17/2005 00:00:00,S,335.2,C,1,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200010,00-04,10,,10/13/2000 00:00:00,S,433.1,C,1,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200011,00-04,10,,10/13/2000 00:00:00,S,395.9,C,4,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
382,199704,97-01,8,,04/12/1997 00:00:00,S,455.6,C,1,,RC,FUELXX,REFUELING OUTAGE 8.,,,,,,,,,,,,,,,,,,,,,,,,,
382,199705,97-01,8,,04/12/1997 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 8.,,,,,,,,,,,,,,,,,,,,,,,,,
382,199706,97-01,8,,04/12/1997 00:00:00,S,720,C,4,,RC,FUELXX,REFUELING OUTAGE 8.,,,,,,,,,,,,,,,,,,,,,,,,,
382,199707,97-01,8,,04/12/1997 00:00:00,S,673.2,C,4,,RC,FUELXX,REFUELING OUTAGE 8.,,,,,,,,,,,,,,,,,,,,,,,,,
382,199902,99-01,9,,02/19/1999 00:00:00,S,216.2,C,1,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
382,199903,99-01,9,,02/19/1999 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
382,199904,99-01,9,,02/19/1999 00:00:00,S,46.9,C,4,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200203,02-01,11,,03/22/2002 00:00:00,S,217.1,C,1,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200204,02-01,11,,03/22/2002 00:00:00,S,405.1,C,4,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200310,03-02,12,,10/19/2003 00:00:00,S,289.1,C,1,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
382,200311,03-02,12,,10/19/2003 00:00:00,S,506.2,C,4,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
382,201212,12-02,18,10/16/2012 23:49:00,10/16/2012 00:00:00,S,744,C,4,,RC,FUELXX,Refueling Outage 18.  A controlled plant shutdown was completed.,,,,,,,,,,,,,,,,,,,,,,,,,
382,201210,12-02,18,10/16/2012 23:49:00,10/16/2012 00:00:00,S,360.18,C,1,,RC,FUELXX,Refueling Outage 18.  A controlled plant shutdown was completed.,,,,,,,,,,,,,,,,,,,,,,,,,
382,201211,12-02,18,10/16/2012 23:49:00,10/16/2012 00:00:00,S,721,C,4,,RC,FUELXX,Refueling Outage 18.  A controlled plant shutdown was completed.,,,,,,,,,,,,,,,,,,,,,,,,,
382,201301,12-02,18,10/16/2012 23:49:00,10/16/2012 00:00:00,S,413.79,C,4,,RC,FUELXX,Refueling Outage 18.  A controlled plant shutdown was completed.,,,,,,,,,,,,,,,,,,,,,,,,,
382,201404,14-01,19,04/13/2014 00:01:00,04/13/2014 00:00:00,S,431.98,C,1,,RC,FUELXX,Refueling Outage 19. The unit was shutdown using normal operating procedures.,,,,,,,,,,,,,,,,,,,,,,,,,
382,201405,14-01,19,04/13/2014 00:01:00,04/13/2014 00:00:00,S,328.6,C,4,,RC,FUELXX,Refueling Outage 19. The unit was shutdown using normal operating procedures.,,,,,,,,,,,,,,,,,,,,,,,,,
387,201603,2016-1,19,03/12/2016 02:07:00,03/12/2016 00:00:00,S,476.88,C,1,,RC,FUELXX,Refueling Outage 19 began 03/12/16 02:07.,,,,,,,,,,,,,,,,,,,,,,,,,
387,200603,1,14,,03/04/2006 00:00:00,S,671.97,C,1,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
387,200604,1,14,,03/04/2006 00:00:00,S,267.95,C,4,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
387,200803,1,15,,03/04/2008 00:00:00,S,668.85,C,1,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
387,200804,1,15,,03/04/2008 00:00:00,S,383.62,C,4,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
387,201003,1,16,,03/02/2010 00:00:00,S,716.68,C,1,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
387,201004,1,16,,03/02/2010 00:00:00,S,500.47,C,4,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
387,200004,1,11,,03/18/2000 00:00:00,S,719,C,4,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
387,199806,1,10,,04/14/1998 00:00:00,S,118.3,C,4,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
387,200005,1,11,,03/18/2000 00:00:00,S,109,C,4,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
387,199804,1,10,,04/14/1998 00:00:00,S,403,C,1,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
387,199805,1,10,,04/14/1998 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
387,200003,1,11,,03/18/2000 00:00:00,S,332.9,C,1,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
387,200203,1,12,,03/02/2002 00:00:00,S,720,C,1,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
387,200204,1,12,,03/02/2002 00:00:00,S,497.6,C,4,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
387,200402,1,13,,02/28/2004 00:00:00,S,47.98,C,1,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
387,200404,1,13,,02/28/2004 00:00:00,S,538.6,C,4,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
387,200403,1,13,,02/28/2004 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
387,201203,2012-1,17,03/31/2012 01:33:00,03/31/2012 00:00:00,S,22.45,C,1,,RC,FUELXX,"Refueling Outage 17.  3/30/12 21:00  Started shut-down.  03/31/12 01:33 Tripped Unit 1 Main Generator. At 03/31/12 06:14 All Control Rods were inserted.  Reactor was taken critical critical 6/04/12 23:07, with 
Breaker Closure 6/7/12 00:52.",,,,,,,,,,,,,,,,,,,,,,,,,
387,201206,2012-1,17,03/31/2012 01:33:00,03/31/2012 00:00:00,S,144.87,C,4,,RC,FUELXX,"Refueling Outage 17.  3/30/12 21:00  Started shut-down.  03/31/12 01:33 Tripped Unit 1 Main Generator. At 03/31/12 06:14 All Control Rods were inserted.  Reactor was taken critical critical 6/04/12 23:07, with 
Breaker Closure 6/7/12 00:52.",,,,,,,,,,,,,,,,,,,,,,,,,
387,201205,2012-1,17,03/31/2012 01:33:00,03/31/2012 00:00:00,S,744,C,4,,RC,FUELXX,"Refueling Outage 17.  3/30/12 21:00  Started shut-down.  03/31/12 01:33 Tripped Unit 1 Main Generator. At 03/31/12 06:14 All Control Rods were inserted.  Reactor was taken critical critical 6/04/12 23:07, with 
Breaker Closure 6/7/12 00:52.",,,,,,,,,,,,,,,,,,,,,,,,,
387,201204,2012-1,17,03/31/2012 01:33:00,03/31/2012 00:00:00,S,720,C,4,,RC,FUELXX,"Refueling Outage 17.  3/30/12 21:00  Started shut-down.  03/31/12 01:33 Tripped Unit 1 Main Generator. At 03/31/12 06:14 All Control Rods were inserted.  Reactor was taken critical critical 6/04/12 23:07, with 
Breaker Closure 6/7/12 00:52.",,,,,,,,,,,,,,,,,,,,,,,,,
387,201404,2014-1,18,04/12/2014 03:14:00,04/12/2014 00:00:00,S,452.77,C,1,,RC,FUELXX,"Refueling Outage 18. Power reduction began from 98% on 4/11/14. Generator offline 04/12/14 03:14, which is starting point for Refueling Outage 18. Reactor subcritical 04/12/14 04:53. Reactor critical June 4. Final breaker closure was on 06/06/14 23:15.",,,,,,,,,,,,,,,,,,,,,,,,,
387,201405,2014-1,18,04/12/2014 03:14:00,04/12/2014 00:00:00,S,744,C,4,,RC,FUELXX,"Refueling Outage 18. Power reduction began from 98% on 4/11/14. Generator offline 04/12/14 03:14, which is starting point for Refueling Outage 18. Reactor subcritical 04/12/14 04:53. Reactor critical June 4. Final breaker closure was on 06/06/14 23:15.",,,,,,,,,,,,,,,,,,,,,,,,,
387,201406,2014-1,18,04/12/2014 03:14:00,04/12/2014 00:00:00,S,143.25,C,4,,RC,FUELXX,"Refueling Outage 18. Power reduction began from 98% on 4/11/14. Generator offline 04/12/14 03:14, which is starting point for Refueling Outage 18. Reactor subcritical 04/12/14 04:53. Reactor critical June 4. Final breaker closure was on 06/06/14 23:15.",,,,,,,,,,,,,,,,,,,,,,,,,
388,200703,1,13,,03/03/2007 00:00:00,S,693,C,1,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
388,200704,1,13,,03/03/2007 00:00:00,S,340.27,C,4,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
388,200904,1,14,,04/07/2009 00:00:00,S,573.5,C,1,,RC,FUELXX,Refueling Outage 14 began at 04/07/09 02:30. The Turbine was put on line at 5/18/09 00:50.,,,,,,,,,,,,,,,,,,,,,,,,,
388,200905,1,14,,04/07/2009 00:00:00,S,408.84,C,4,,RC,FUELXX,Refueling Outage 14 began at 04/07/09 02:30. The Turbine was put on line at 5/18/09 00:50.,,,,,,,,,,,,,,,,,,,,,,,,,
388,201105,201101,15,04/05/2011 02:05:00,04/05/2011 00:00:00,S,744,C,4,,RC,FUELXX,Refueling Outage 15 extension due to turbine blade inspection and replacement.,,,,,,,,,,,,,,,,,,,,,,,,,
388,201104,201101,15,04/05/2011 02:05:00,04/05/2011 00:00:00,S,621.92,C,1,,RC,FUELXX,Refueling Outage 15.,,,,,,,,,,,,,,,,,,,,,,,,,
388,201106,201101,15,04/05/2011 02:05:00,04/05/2011 00:00:00,S,686.16,C,4,,RC,FUELXX,Refueling Outage 15.  The unit will undergo power uprate testing and establish an increased Design Electrical Rating.,,,,,,,,,,,,,,,,,,,,,,,,,
388,200502,1,12,,02/26/2005 00:00:00,S,71.97,C,1,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
388,200503,1,12,,02/26/2005 00:00:00,S,556.93,C,4,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
388,199703,4,8,,03/14/1997 00:00:00,S,406.4,C,1,,RC,FUELXX,REFUELING OUTAGE 8.,,,,,,,,,,,,,,,,,,,,,,,,,
388,199704,4,8,,03/14/1997 00:00:00,S,719,C,4,,RC,FUELXX,REFUELING OUTAGE 8.,,,,,,,,,,,,,,,,,,,,,,,,,
388,199705,4,8,,03/14/1997 00:00:00,S,234.3,C,4,,RC,FUELXX,REFUELING OUTAGE 8.,,,,,,,,,,,,,,,,,,,,,,,,,
388,199903,1,9,,03/13/1999 00:00:00,S,455.8,C,1,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
388,199904,1,9,,03/13/1999 00:00:00,S,658.2,C,4,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
388,200103,1,10,,03/10/2001 00:00:00,S,524.2,C,1,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
388,200104,1,10,,03/10/2001 00:00:00,S,541.9,C,4,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
388,200304,1,11,,03/08/2003 00:00:00,S,482.08,C,4,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
388,200303,1,11,,03/08/2003 00:00:00,S,575.98,C,1,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
388,201304,2013-1,16,04/13/2013 04:07:00,04/13/2013 00:00:00,S,427.88,C,1,,RC,FUELXX,Refueling Outage 16.  Began a power reduction 04/12/13 at 22:00. Tripped turbine  at 04/13/13 04:07. Completed insertion of all Control Rods at 04/13/13 10:24. Reactor critical on 05/28/13 and Generator Breaker closed on 06/04/13.,,,,,,,,,,,,,,,,,,,,,,,,,
388,201305,2013-1,16,04/13/2013 04:07:00,04/13/2013 00:00:00,S,744,C,4,,RC,FUELXX,Refueling Outage 16.  Began a power reduction 04/12/13 at 22:00. Tripped turbine  at 04/13/13 04:07. Completed insertion of all Control Rods at 04/13/13 10:24. Reactor critical on 05/28/13 and Generator Breaker closed on 06/04/13.,,,,,,,,,,,,,,,,,,,,,,,,,
388,201306,2013-1,16,04/13/2013 04:07:00,04/13/2013 00:00:00,S,84.08,C,4,,RC,FUELXX,Refueling Outage 16.  Began a power reduction 04/12/13 at 22:00. Tripped turbine  at 04/13/13 04:07. Completed insertion of all Control Rods at 04/13/13 10:24. Reactor critical on 05/28/13 and Generator Breaker closed on 06/04/13.,,,,,,,,,,,,,,,,,,,,,,,,,
388,201505,2015-1a,17,04/11/2015 02:00:00,04/11/2015 00:00:00,S,594.67,C,4,,RC,FUELXX,"Refueling Outage 17 commenced 4/11/15 02:00 from a forced outage. Outage was scheduled to end 5/21/15 02:00, but extended to 5/25/15. Following a turbine Over-speed trip test, the final breaker closure was 5/25/15 18:40. Full power achieved on 5/31/15.",,,,,,,,,,,,,,,,,,,,,,,,,
388,201504,2015-1a,17,04/11/2015 02:00:00,04/11/2015 00:00:00,S,478,C,9,,RC,FUELXX,"Refueling Outage 17 commenced 4/11/15 02:00 from a forced outage. Outage was scheduled to end 5/21/15 02:00, but extended to 5/25/15. Following a turbine Over-speed trip test, the final breaker closure was 5/25/15 18:40. Full power achieved on 5/31/15.",,,,,,,,,,,,,,,,,,,,,,,,,
389,201510,40,22,09/08/2015 01:10:00,09/08/2015 00:00:00,S,601.4,C,4,,RC,FUELXX,Refueling Outage 22 (SL2-22).,,,,,,,,,,,,,,,,,,,,,,,,,
389,200604,002,16,,04/23/2006 00:00:00,S,183,C,1,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200605,002,16,,04/23/2006 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200606,002,16,,04/23/2006 00:00:00,S,269.49,C,4,,RC,FUELXX,REFUELING OUTAGE 16.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200709,002,17,,09/30/2007 00:00:00,S,9.15,C,1,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200710,002,17,,09/30/2007 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200711,002,17,,09/30/2007 00:00:00,S,721,C,4,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200712,002,17,,09/30/2007 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200801,002,17,,09/30/2007 00:00:00,S,89.39,C,4,,RC,FUELXX,REFUELING OUTAGE 17.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200904,06,18,,04/26/2009 00:00:00,S,105,C,1,,RC,FUELXX,REFUELING OUTAGE 18.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200905,06,18,,04/26/2009 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 18.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200906,06,18,,04/26/2009 00:00:00,S,306.7,C,4,,RC,FUELXX,REFUELING OUTAGE 18.,,,,,,,,,,,,,,,,,,,,,,,,,
389,201101,013,19,01/02/2011 17:02:00,01/02/2011 00:00:00,S,702.97,C,1,,RC,FUELXX,REFUELING OUTAGE 19.,,,,,,,,,,,,,,,,,,,,,,,,,
389,201102,013,19,01/02/2011 17:02:00,01/02/2011 00:00:00,S,672,C,4,,RC,FUELXX,REFUELING OUTAGE 19.,,,,,,,,,,,,,,,,,,,,,,,,,
389,201103,013,19,01/02/2011 17:02:00,01/02/2011 00:00:00,S,743,C,4,,RC,FUELXX,REFUELING OUTAGE 19.,,,,,,,,,,,,,,,,,,,,,,,,,
389,201104,013,19,01/02/2011 17:02:00,01/02/2011 00:00:00,S,720,C,4,,RC,FUELXX,REFUELING OUTAGE 19.,,,,,,,,,,,,,,,,,,,,,,,,,
389,201105,013,19,01/02/2011 17:02:00,01/02/2011 00:00:00,S,172.11,C,4,,RC,FUELXX,REFUELING OUTAGE 19.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200501,001,15,,01/05/2005 00:00:00,S,631.05,C,1,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200502,001,15,,01/05/2005 00:00:00,S,355.93,C,4,,RC,FUELXX,REFUELING OUTAGE 15.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200004,4,12,,04/16/2000 00:00:00,S,336,C,9,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200005,4,12,,04/16/2000 00:00:00,S,404.1,C,4,,RC,FUELXX,REFUELING OUTAGE 12.,,,,,,,,,,,,,,,,,,,,,,,,,
389,199811,6,11,,11/09/1998 00:00:00,S,528,C,1,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
389,199812,6,11,,11/09/1998 00:00:00,S,192.8,C,4,,RC,FUELXX,REFUELING OUTAGE 11.,,,,,,,,,,,,,,,,,,,,,,,,,
389,199704,5,10,,04/14/1997 00:00:00,S,408,C,1,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200111,5,13,,11/26/2001 00:00:00,S,120,C,1,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200112,5,13,,11/26/2001 00:00:00,S,498.5,C,4,,RC,FUELXX,REFUELING OUTAGE 13.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200304,5,14,,04/21/2003 00:00:00,S,240,C,1,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200305,5,14,,04/21/2003 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
389,200306,5,14,,04/21/2003 00:00:00,S,196.9,C,4,,RC,FUELXX,REFUELING OUTAGE 14.,,,,,,,,,,,,,,,,,,,,,,,,,
389,201208,024,20,08/05/2012 17:03:00,08/05/2012 00:00:00,S,630.95,C,1,,RC,FUELXX,Refueling Outage 20 (SL2-20).  Extended Power Uprate & Refueling Outage,,,,,,,,,,,,,,,,,,,,,,,,,
389,201209,024,20,08/05/2012 17:03:00,08/05/2012 00:00:00,S,720,C,4,,RC,FUELXX,Refueling Outage 20 (SL2-20).  Extended Power Uprate & Refueling Outage,,,,,,,,,,,,,,,,,,,,,,,,,
389,201211,024,20,08/05/2012 17:03:00,08/05/2012 00:00:00,S,539.7,C,4,,RC,FUELXX,Refueling Outage 20 (SL2-20).  Extended Power Uprate & Refueling Outage,,,,,,,,,,,,,,,,,,,,,,,,,
389,201210,024,20,08/05/2012 17:03:00,08/05/2012 00:00:00,S,744,C,4,,RC,FUELXX,Refueling Outage 20 (SL2-20).  Extended Power Uprate & Refueling Outage,,,,,,,,,,,,,,,,,,,,,,,,,
389,201403,33,21,03/03/2014 00:02:00,03/03/2014 00:00:00,S,694.97,C,1,,RC,FUELXX,Refueling Outage 21,,,,,,,,,,,,,,,,,,,,,,,,,
389,201404,33,21,03/03/2014 00:02:00,03/03/2014 00:00:00,S,550.62,C,4,,RC,FUELXX,Refueling Outage 21,,,,,,,,,,,,,,,,,,,,,,,,,
389,201509,40,22,09/08/2015 01:10:00,09/08/2015 00:00:00,S,550.83,C,1,,RC,FUELXX,Refueling Outage 22 (SL2-22).,,,,,,,,,,,,,,,,,,,,,,,,,
390,201510,U1R13,13,09/20/2015 12:00:00,09/20/2015 00:00:00,S,513.33,C,4,,RC,FUELXX,"Refueling Outage 13.  On September 20, 2015, at 1200 WBN commenced RFO U1R13.",,,,,,,,,,,,,,,,,,,,,,,,,
390,200503,32,6,,02/22/2005 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 6.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200504,32,6,,02/22/2005 00:00:00,S,6.22,C,4,,RC,FUELXX,REFUELING OUTAGE 6.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200609,U1C7RFO,7,,09/11/2006 00:00:00,S,480,C,1,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200610,U1C7RFO,7,,09/11/2006 00:00:00,S,745,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200611,U1C7RFO,7,,09/11/2006 00:00:00,S,718.4,C,4,,RC,FUELXX,REFUELING OUTAGE 7.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200802,U1C8RFO,8,,02/10/2008 00:00:00,S,456.02,C,1,,RC,FUELXX,REFUELING OUTAGE 8.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200803,U1C8RFO,8,,02/10/2008 00:00:00,S,579.83,C,4,,RC,FUELXX,REFUELING OUTAGE 8.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200909,U1C9RFO,9,,09/21/2009 00:00:00,S,240,C,1,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200910,U1C9RFO,9,,09/21/2009 00:00:00,S,464.3,C,4,,RC,FUELXX,REFUELING OUTAGE 9.,,,,,,,,,,,,,,,,,,,,,,,,,
390,201104,U1R10,10,04/04/2011 00:00:00,04/04/2011 00:00:00,S,648,C,1,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
390,201105,U1R10,10,04/04/2011 00:00:00,04/04/2011 00:00:00,S,494.06,C,4,,RC,FUELXX,REFUELING OUTAGE 10.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200502,32,6,,02/22/2005 00:00:00,S,167.98,C,1,,RC,FUELXX,REFUELING OUTAGE 6.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200009,44,3,,09/10/2000 00:00:00,S,504,C,1,,RC,FUELXX,REFUELING OUTAGE 3.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200010,44,3,,09/10/2000 00:00:00,S,155.7,C,4,,RC,FUELXX,REFUELING OUTAGE 3.,,,,,,,,,,,,,,,,,,,,,,,,,
390,199709,32,1,,09/06/1997 00:00:00,S,599.9,C,1,,RC,FUELXX,REFUELING OUTAGE 1.,,,,,,,,,,,,,,,,,,,,,,,,,
390,199710,32,1,,09/06/1997 00:00:00,S,462.8,C,4,39097015,RC,FUELXX,REFUELING OUTAGE 1.,,,,,,,,,,,,,,,,,,,,,,,,,
390,199902,43,2,,02/27/1999 00:00:00,S,48,C,1,,RC,FUELXX,REFUELING OUTAGE 2.,,,,,,,,,,,,,,,,,,,,,,,,,
390,199903,43,2,,02/27/1999 00:00:00,S,744,C,4,,RC,FUELXX,REFUELING OUTAGE 2.,,,,,,,,,,,,,,,,,,,,,,,,,
390,199904,43,2,,02/27/1999 00:00:00,S,361.7,C,4,,RC,FUELXX,REFUELING OUTAGE 2.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200202,1,4,,02/24/2002 00:00:00,S,98,C,1,,RC,FUELXX,REFUELING OUTAGE 4.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200203,1,4,,02/24/2002 00:00:00,S,491.7,C,4,,RC,FUELXX,REFUELING OUTAGE 4.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200309,2,5,,09/15/2003 00:00:00,S,366,C,9,,RC,FUELXX,REFUELING OUTAGE 5.  SHUTDOWN ON 9/7/03 RESULTED IN STARTING REFUELING OUTAGE AHEAD OF SCHEDULE.,,,,,,,,,,,,,,,,,,,,,,,,,
390,200310,1,5,,09/15/2003 00:00:00,S,475.2,C,4,,RC,FUELXX,REFUELING OUTAGE 5.,,,,,,,,,,,,,,,,,,,,,,,,,
390,201209,U1R11,11,09/10/2012 00:00:00,09/10/2012 00:00:00,S,504,C,1,,RC,FUELXX,"Refueling Outage 11.  On September 10, 2012 at 00:00 hours Watts Bar Nuclear Plant began their refueling outage.",,,,,,,,,,,,,,,,,,,,,,,,,
390,201210,U1R11,11,09/10/2012 00:00:00,09/10/2012 00:00:00,S,675.98,C,4,,RC,FUELXX,"Refueling Outage 11.  On September 10, 2012 at 00:00 hours Watts Bar Nuclear Plant began their refueling outage.",,,,,,,,,,,,,,,,,,,,,,,,,
390,201403,U1R12,12,03/24/2014 00:00:00,03/24/2014 00:00:00,S,192,C,1,,RC,FUELXX,"Refueling Outage 12.  On March 24, 2014 at 00:00 hours WBN began their Unit 1 Refueling outage.",,,,,,,,,,,,,,,,,,,,,,,,,
390,201405,U1R12,12,03/24/2014 00:00:00,03/24/2014 00:00:00,S,38.57,C,4,,RC,FUELXX,"Refueling Outage 12.  On March 24, 2014 at 00:00 hours WBN began their Unit 1 Refueling outage.",,,,,,,,,,,,,,,,,,,,,,,,,
390,201404,U1R12,12,03/24/2014 00:00:00,03/24/2014 00:00:00,S,720,C,4,,RC,FUELXX,"Refueling Outage 12.  On March 24, 2014 at 00:00 hours WBN began their Unit 1 Refueling outage.",,,,,,,,,,,,,,,,,,,,,,,,,
390,201509,U1R13,13,09/20/2015 12:00:00,09/20/2015 00:00:00,S,252,C,1,,RC,FUELXX,"Refueling Outage 13.  On September 20, 2015, at 1200 WBN commenced RFO U1R13.",,,,,,,,,,,,,,,,,,,,,,,,,
